Year,YearEnd,State_Abbr,State,Value_Type,Value,Data_Value_Alt,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Total,Age(years),Education,Sex,Income,Race/Ethnicity,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategoryId1,StratificationID1
2017,2017,OR,Oregon,Value,30.5,30.5,26.8,34.5,671.0,,35 - 44,,,,,OWS,OWS1,Q036,VALUE,41,AGEYR,AGEYR3544
2017,2017,OR,Oregon,Value,32.8,32.8,28.4,37.5,616.0,,,,,"$35,000 - $49,999",,OWS,OWS1,Q036,VALUE,41,INC,INC3550
2017,2017,OR,Oregon,Value,31.9,31.9,29.3,34.7,1468.0,,,Some college or technical school,,,,OWS,OWS1,Q036,VALUE,41,EDU,EDUCOTEC
2017,2017,OR,Oregon,Value,8.7,8.7,3.7,18.9,68.0,,,,,,Asian,OWS,OWS1,Q036,VALUE,41,RACE,RACEASN
2017,2017,OR,Oregon,Value,20.2,20.2,18.3,22.1,2054.0,,,College graduate,,,,OWS,OWS1,Q036,VALUE,41,EDU,EDUCOGRAD
2017,2017,OR,Oregon,Value,30.0,30.0,27.9,32.2,2668.0,,,,Female,,,OWS,OWS1,Q036,VALUE,41,SEX,FEMALE
2017,2017,OR,Oregon,Value,30.3,30.3,27.7,33.1,1630.0,,65 or older,,,,,OWS,OWS1,Q036,VALUE,41,AGEYR,AGEYR65PLUS
2017,2017,OR,Oregon,Value,37.5,37.5,31.6,43.8,328.0,,,,,"Less than $15,000",,OWS,OWS1,Q036,VALUE,41,INC,INCLESS15
2017,2017,OR,Oregon,Value,34.0,34.0,30.1,38.1,742.0,,45 - 54,,,,,OWS,OWS1,Q036,VALUE,41,AGEYR,AGEYR4554
2017,2017,OR,Oregon,Value,30.7,30.7,26.7,35.0,695.0,,,,,"$50,000 - $74,999",,OWS,OWS1,Q036,VALUE,41,INC,INC5075
2017,2017,OR,Oregon,Value,43.7,43.7,30.0,58.4,61.0,,,,,,American Indian/Alaska Native,OWS,OWS1,Q036,VALUE,41,RACE,RACENAA
2017,2017,OR,Oregon,Value,32.9,32.9,27.9,38.4,452.0,,,,,"$25,000 - $34,999",,OWS,OWS1,Q036,VALUE,41,INC,INC2535
2017,2017,OR,Oregon,Value,29.5,29.5,18.2,44.0,58.0,,,,,,Non-Hispanic Black,OWS,OWS1,Q036,VALUE,41,RACE,RACEBLK
2017,2017,OR,Oregon,Value,24.0,24.0,21.5,26.8,1405.0,,,,,"$75,000 or greater",,OWS,OWS1,Q036,VALUE,41,INC,INC75PLUS
2017,2017,OR,Oregon,Value,23.9,23.9,20.5,27.7,728.0,,,,,Data not reported,,OWS,OWS1,Q036,VALUE,41,INC,INCNR
2017,2017,OR,Oregon,Value,37.9,37.9,31.5,44.8,258.0,,,Less than high school,,,,OWS,OWS1,Q036,VALUE,41,EDU,EDUHS
2017,2017,OR,Oregon,Value,17.9,17.9,13.6,23.3,315.0,,18 - 24,,,,,OWS,OWS1,Q036,VALUE,41,AGEYR,AGEYR1824
2017,2017,OR,Oregon,Value,29.4,29.4,27.9,30.9,4909.0,Total,,,,,,OWS,OWS1,Q036,VALUE,41,OVR,OVERALL
2017,2017,OR,Oregon,Value,34.3,34.3,30.9,38.0,960.0,,55 - 64,,,,,OWS,OWS1,Q036,VALUE,41,AGEYR,AGEYR5564
2017,2017,PA,Pennsylvania,Value,34.0,34.0,31.3,36.8,1810.0,,,High school graduate,,,,OWS,OWS1,Q036,VALUE,42,EDU,EDUHSGRAD
2017,2017,PA,Pennsylvania,Value,27.7,27.7,23.3,32.5,716.0,,,,,Data not reported,,OWS,OWS1,Q036,VALUE,42,INC,INCNR
2017,2017,PA,Pennsylvania,Value,32.2,32.2,28.0,36.8,728.0,,,,,"$35,000 - $49,999",,OWS,OWS1,Q036,VALUE,42,INC,INC3550
2017,2017,PA,Pennsylvania,Value,15.9,15.9,11.9,20.9,483.0,,18 - 24,,,,,OWS,OWS1,Q036,VALUE,42,AGEYR,AGEYR1824
2017,2017,PA,Pennsylvania,Value,32.1,32.1,29.3,35.0,1532.0,,,Some college or technical school,,,,OWS,OWS1,Q036,VALUE,42,EDU,EDUCOTEC
2017,2017,PA,Pennsylvania,Value,8.1,8.1,3.3,18.7,147.0,,,,,,Asian,OWS,OWS1,Q036,VALUE,42,RACE,RACEASN
2017,2017,PA,Pennsylvania,Value,38.7,38.7,35.3,42.2,1275.0,,55 - 64,,,,,OWS,OWS1,Q036,VALUE,42,AGEYR,AGEYR5564
2017,2017,PA,Pennsylvania,Value,28.9,28.9,26.4,31.6,1920.0,,,,,"$75,000 or greater",,OWS,OWS1,Q036,VALUE,42,INC,INC75PLUS
2017,2017,PA,Pennsylvania,Value,29.8,29.8,25.7,34.2,784.0,,25 - 34,,,,,OWS,OWS1,Q036,VALUE,42,AGEYR,AGEYR2534
2017,2017,PA,Pennsylvania,Value,25.0,25.0,19.2,32.0,249.0,,,,,,Hispanic,OWS,OWS1,Q036,VALUE,42,RACE,RACEHIS
2017,2017,PA,Pennsylvania,Value,38.1,38.1,32.9,43.7,517.0,,,,,,Non-Hispanic Black,OWS,OWS1,Q036,VALUE,42,RACE,RACEBLK
2017,2017,PA,Pennsylvania,Value,37.6,37.6,31.9,43.7,507.0,,,,,"Less than $15,000",,OWS,OWS1,Q036,VALUE,42,INC,INCLESS15
2017,2017,PA,Pennsylvania,Value,48.4,48.4,34.6,62.5,84.0,,,,,,2 or more races,OWS,OWS1,Q036,VALUE,42,RACE,RACE2PLUS
2017,2017,PA,Pennsylvania,Value,32.7,32.7,30.5,35.0,2945.0,,,,Male,,,OWS,OWS1,Q036,VALUE,42,SEX,MALE
2017,2017,PA,Pennsylvania,Value,36.3,36.3,32.1,40.8,807.0,,,,,"$15,000 - $24,999",,OWS,OWS1,Q036,VALUE,42,INC,INC1525
2017,2017,PA,Pennsylvania,Value,32.4,32.4,29.6,35.4,1777.0,,65 or older,,,,,OWS,OWS1,Q036,VALUE,42,AGEYR,AGEYR65PLUS
2017,2017,PA,Pennsylvania,Value,31.5,31.5,29.8,33.3,4986.0,,,,,,Non-Hispanic White,OWS,OWS1,Q036,VALUE,42,RACE,RACEWHT
2017,2017,PA,Pennsylvania,Value,34.4,34.4,30.3,38.7,874.0,,,,,"$50,000 - $74,999",,OWS,OWS1,Q036,VALUE,42,INC,INC5075
2017,2017,PA,Pennsylvania,Value,29.1,29.1,24.2,34.4,583.0,,,,,"$25,000 - $34,999",,OWS,OWS1,Q036,VALUE,42,INC,INC2535
2017,2017,PA,Pennsylvania,Value,30.5,30.5,28.4,32.7,3189.0,,,,Female,,,OWS,OWS1,Q036,VALUE,42,SEX,FEMALE
2017,2017,PA,Pennsylvania,Value,26.1,26.1,24.0,28.2,2472.0,,,College graduate,,,,OWS,OWS1,Q036,VALUE,42,EDU,EDUCOGRAD
2017,2017,PA,Pennsylvania,Value,34.6,34.6,30.8,38.5,1087.0,,45 - 54,,,,,OWS,OWS1,Q036,VALUE,42,AGEYR,AGEYR4554
2017,2017,PA,Pennsylvania,Value,31.6,31.6,30.0,33.2,6135.0,Total,,,,,,OWS,OWS1,Q036,VALUE,42,OVR,OVERALL
2017,2017,PA,Pennsylvania,Value,36.1,36.1,29.5,43.2,311.0,,,Less than high school,,,,OWS,OWS1,Q036,VALUE,42,EDU,EDUHS
2017,2017,PA,Pennsylvania,Value,33.0,33.0,28.9,37.5,729.0,,35 - 44,,,,,OWS,OWS1,Q036,VALUE,42,AGEYR,AGEYR3544
2017,2017,PR,Puerto Rico,Value,28.6,28.6,23.2,34.6,376.0,,,,,"$25,000 - $34,999",,OWS,OWS1,Q036,VALUE,72,INC,INC2535
2017,2017,PR,Puerto Rico,Value,24.7,24.7,18.6,32.1,261.0,,,,,"$35,000 - $49,999",,OWS,OWS1,Q036,VALUE,72,INC,INC3550
2017,2017,PR,Puerto Rico,Value,22.9,22.9,14.8,33.5,125.0,,,,,"$50,000 - $74,999",,OWS,OWS1,Q036,VALUE,72,INC,INC5075
2017,2017,PR,Puerto Rico,Value,23.0,23.0,15.7,32.2,129.0,,,,,"$75,000 or greater",,OWS,OWS1,Q036,VALUE,72,INC,INC75PLUS
2017,2017,PR,Puerto Rico,Value,35.9,35.9,32.3,39.7,1122.0,,,High school graduate,,,,OWS,OWS1,Q036,VALUE,72,EDU,EDUHSGRAD
2017,2017,PR,Puerto Rico,Value,33.0,33.0,31.1,34.9,4222.0,,,,,,Hispanic,OWS,OWS1,Q036,VALUE,72,RACE,RACEHIS
2017,2017,PR,Puerto Rico,Value,40.8,40.8,36.1,45.8,756.0,,55 - 64,,,,,OWS,OWS1,Q036,VALUE,72,AGEYR,AGEYR5564
2017,2017,PR,Puerto Rico,Value,28.9,28.9,24.7,33.5,745.0,,,,,Data not reported,,OWS,OWS1,Q036,VALUE,72,INC,INCNR
2017,2017,PR,Puerto Rico,Value,27.1,27.1,24.0,30.4,1431.0,,65 or older,,,,,OWS,OWS1,Q036,VALUE,72,AGEYR,AGEYR65PLUS
2017,2017,PR,Puerto Rico,Value,34.2,34.2,30.4,38.2,1036.0,,,,,"$15,000 - $24,999",,OWS,OWS1,Q036,VALUE,72,INC,INC1525
2017,2017,PR,Puerto Rico,Value,39.0,39.0,34.4,43.9,772.0,,,Less than high school,,,,OWS,OWS1,Q036,VALUE,72,EDU,EDUHS
2017,2017,PR,Puerto Rico,Value,38.8,38.8,33.4,44.4,531.0,,35 - 44,,,,,OWS,OWS1,Q036,VALUE,72,AGEYR,AGEYR3544
2017,2017,PR,Puerto Rico,Value,32.9,32.9,31.0,34.9,4264.0,Total,,,,,,OWS,OWS1,Q036,VALUE,72,OVR,OVERALL
2017,2017,PR,Puerto Rico,Value,31.7,31.7,26.8,37.1,499.0,,25 - 34,,,,,OWS,OWS1,Q036,VALUE,72,AGEYR,AGEYR2534
2017,2017,PR,Puerto Rico,Value,30.5,30.5,26.9,34.3,1074.0,,,Some college or technical school,,,,OWS,OWS1,Q036,VALUE,72,EDU,EDUCOTEC
2017,2017,PR,Puerto Rico,Value,30.0,30.0,27.1,33.0,1674.0,,,,Male,,,OWS,OWS1,Q036,VALUE,72,SEX,MALE
2017,2017,PR,Puerto Rico,Value,26.2,26.2,23.3,29.3,1283.0,,,College graduate,,,,OWS,OWS1,Q036,VALUE,72,EDU,EDUCOGRAD
2017,2017,PR,Puerto Rico,Value,41.8,41.8,37.3,46.5,733.0,,45 - 54,,,,,OWS,OWS1,Q036,VALUE,72,AGEYR,AGEYR4554
2017,2017,PR,Puerto Rico,Value,35.7,35.7,33.2,38.2,2589.0,,,,Female,,,OWS,OWS1,Q036,VALUE,72,SEX,FEMALE
2017,2017,US,National,Value,11.2,11.2,9.8,12.8,8466.0,,,,,,Asian,OWS,OWS1,Q036,VALUE,59,RACE,RACEASN
2017,2017,PR,Puerto Rico,Value,14.4,14.4,10.5,19.5,314.0,,18 - 24,,,,,OWS,OWS1,Q036,VALUE,72,AGEYR,AGEYR1824
2017,2017,PR,Puerto Rico,Value,37.5,37.5,34.2,40.8,1592.0,,,,,"Less than $15,000",,OWS,OWS1,Q036,VALUE,72,INC,INCLESS15
2017,2017,RI,Rhode Island,Value,30.9,30.9,25.4,36.9,458.0,,25 - 34,,,,,OWS,OWS1,Q036,VALUE,44,AGEYR,AGEYR2534
2017,2017,RI,Rhode Island,Value,30.0,30.0,28.1,31.9,5141.0,Total,,,,,,OWS,OWS1,Q036,VALUE,44,OVR,OVERALL
2017,2017,RI,Rhode Island,Value,29.7,29.7,27.7,31.8,4205.0,,,,,,Non-Hispanic White,OWS,OWS1,Q036,VALUE,44,RACE,RACEWHT
2017,2017,RI,Rhode Island,Value,29.0,29.0,26.5,31.6,2843.0,,,,Female,,,OWS,OWS1,Q036,VALUE,44,SEX,FEMALE
2017,2017,RI,Rhode Island,Value,30.8,30.8,24.2,38.4,400.0,,,,,"$25,000 - $34,999",,OWS,OWS1,Q036,VALUE,44,INC,INC2535
2017,2017,RI,Rhode Island,Value,37.6,37.6,30.8,45.0,314.0,,,Less than high school,,,,OWS,OWS1,Q036,VALUE,44,EDU,EDUHS
2017,2017,RI,Rhode Island,Value,33.9,33.9,28.5,39.7,541.0,,,,,"$35,000 - $49,999",,OWS,OWS1,Q036,VALUE,44,INC,INC3550
2017,2017,RI,Rhode Island,Value,34.8,34.8,28.7,41.4,387.0,,,,,,Hispanic,OWS,OWS1,Q036,VALUE,44,RACE,RACEHIS
2017,2017,RI,Rhode Island,Value,34.0,34.0,25.9,43.3,184.0,,,,,,Non-Hispanic Black,OWS,OWS1,Q036,VALUE,44,RACE,RACEBLK
2017,2017,RI,Rhode Island,Value,28.3,28.3,25.7,31.0,1875.0,,65 or older,,,,,OWS,OWS1,Q036,VALUE,44,AGEYR,AGEYR65PLUS
2017,2017,RI,Rhode Island,Value,29.3,29.3,26.0,32.8,1268.0,,,Some college or technical school,,,,OWS,OWS1,Q036,VALUE,44,EDU,EDUCOTEC
2017,2017,RI,Rhode Island,Value,24.6,24.6,15.1,37.3,78.0,,,,,,Other,OWS,OWS1,Q036,VALUE,44,RACE,RACEOTH
2017,2017,RI,Rhode Island,Value,32.3,32.3,27.3,37.9,487.0,,35 - 44,,,,,OWS,OWS1,Q036,VALUE,44,AGEYR,AGEYR3544
2017,2017,RI,Rhode Island,Value,26.1,26.1,21.8,30.9,861.0,,,,,Data not reported,,OWS,OWS1,Q036,VALUE,44,INC,INCNR
2017,2017,RI,Rhode Island,Value,34.3,34.3,28.1,41.0,406.0,,,,,"Less than $15,000",,OWS,OWS1,Q036,VALUE,44,INC,INCLESS15
2017,2017,RI,Rhode Island,Value,34.3,34.3,30.9,37.8,1230.0,,55 - 64,,,,,OWS,OWS1,Q036,VALUE,44,AGEYR,AGEYR5564
2017,2017,RI,Rhode Island,Value,35.8,35.8,31.5,40.2,868.0,,45 - 54,,,,,OWS,OWS1,Q036,VALUE,44,AGEYR,AGEYR4554
2017,2017,RI,Rhode Island,Value,34.6,34.6,29.1,40.5,629.0,,,,,"$15,000 - $24,999",,OWS,OWS1,Q036,VALUE,44,INC,INC1525
2017,2017,RI,Rhode Island,Value,9.8,9.8,4.3,21.1,79.0,,,,,,Asian,OWS,OWS1,Q036,VALUE,44,RACE,RACEASN
2017,2017,RI,Rhode Island,Value,27.7,27.7,24.7,30.8,1632.0,,,,,"$75,000 or greater",,OWS,OWS1,Q036,VALUE,44,INC,INC75PLUS
2017,2017,RI,Rhode Island,Value,15.8,15.8,10.7,22.7,223.0,,18 - 24,,,,,OWS,OWS1,Q036,VALUE,44,AGEYR,AGEYR1824
2017,2017,RI,Rhode Island,Value,31.0,31.0,28.3,33.8,2288.0,,,,Male,,,OWS,OWS1,Q036,VALUE,44,SEX,MALE
2017,2017,RI,Rhode Island,Value,20.3,20.3,12.1,31.8,82.0,,,,,,2 or more races,OWS,OWS1,Q036,VALUE,44,RACE,RACE2PLUS
2017,2017,RI,Rhode Island,Value,23.5,23.5,21.2,25.9,2277.0,,,College graduate,,,,OWS,OWS1,Q036,VALUE,44,EDU,EDUCOGRAD
2017,2017,RI,Rhode Island,Value,34.2,34.2,30.6,37.9,1269.0,,,High school graduate,,,,OWS,OWS1,Q036,VALUE,44,EDU,EDUHSGRAD
2017,2017,SC,South Carolina,Value,30.8,30.8,24.2,38.4,256.0,,,,,,Hispanic,OWS,OWS1,Q036,VALUE,45,RACE,RACEHIS
2017,2017,SC,South Carolina,Value,37.8,37.8,35.4,40.3,3101.0,,,High school graduate,,,,OWS,OWS1,Q036,VALUE,45,EDU,EDUHSGRAD
2017,2017,SC,South Carolina,Value,32.1,32.1,19.2,48.6,70.0,,,,,,Other,OWS,OWS1,Q036,VALUE,45,RACE,RACEOTH
2017,2017,SC,South Carolina,Value,39.7,39.7,36.2,43.4,1001.0,,35 - 44,,,,,OWS,OWS1,Q036,VALUE,45,AGEYR,AGEYR3544
2017,2017,SC,South Carolina,Value,33.7,33.7,30.0,37.7,825.0,,25 - 34,,,,,OWS,OWS1,Q036,VALUE,45,AGEYR,AGEYR2534
2017,2017,SC,South Carolina,Value,35.0,35.0,30.6,39.5,991.0,,,,,"$25,000 - $34,999",,OWS,OWS1,Q036,VALUE,45,INC,INC2535
2017,2017,SC,South Carolina,Value,27.0,27.0,13.5,46.7,62.0,,,,,,Asian,OWS,OWS1,Q036,VALUE,45,RACE,RACEASN
2017,2017,SC,South Carolina,Value,33.0,33.0,31.1,35.0,4470.0,,,,Male,,,OWS,OWS1,Q036,VALUE,45,SEX,MALE
2017,2017,SC,South Carolina,Value,37.4,37.4,34.9,40.0,2272.0,,55 - 64,,,,,OWS,OWS1,Q036,VALUE,45,AGEYR,AGEYR5564
2017,2017,SC,South Carolina,Value,32.9,32.9,24.0,43.3,191.0,,,,,,2 or more races,OWS,OWS1,Q036,VALUE,45,RACE,RACE2PLUS
2017,2017,SC,South Carolina,Value,34.1,34.1,32.8,35.4,10475.0,Total,,,,,,OWS,OWS1,Q036,VALUE,45,OVR,OVERALL
2017,2017,SC,South Carolina,Value,35.1,35.1,33.4,36.9,5999.0,,,,Female,,,OWS,OWS1,Q036,VALUE,45,SEX,FEMALE
2017,2017,SC,South Carolina,Value,36.8,36.8,32.7,41.0,1024.0,,,,,"Less than $15,000",,OWS,OWS1,Q036,VALUE,45,INC,INCLESS15
2017,2017,SC,South Carolina,Value,28.7,28.7,27.0,30.4,4468.0,,65 or older,,,,,OWS,OWS1,Q036,VALUE,45,AGEYR,AGEYR65PLUS
2017,2017,SC,South Carolina,Value,31.0,31.0,29.4,32.5,6874.0,,,,,,Non-Hispanic White,OWS,OWS1,Q036,VALUE,45,RACE,RACEWHT
2017,2017,SC,South Carolina,Value,37.9,37.9,34.3,41.6,1382.0,,,,,"$50,000 - $74,999",,OWS,OWS1,Q036,VALUE,45,INC,INC5075
2017,2017,SC,South Carolina,Value,30.7,30.7,27.6,34.0,1691.0,,,,,Data not reported,,OWS,OWS1,Q036,VALUE,45,INC,INCNR
2017,2017,SC,South Carolina,Value,37.1,37.1,33.9,40.4,1741.0,,,,,"$15,000 - $24,999",,OWS,OWS1,Q036,VALUE,45,INC,INC1525
2017,2017,SC,South Carolina,Value,22.3,22.3,17.9,27.4,411.0,,18 - 24,,,,,OWS,OWS1,Q036,VALUE,45,AGEYR,AGEYR1824
2017,2017,SC,South Carolina,Value,29.9,29.9,27.4,32.5,2339.0,,,,,"$75,000 or greater",,OWS,OWS1,Q036,VALUE,45,INC,INC75PLUS
2017,2017,SC,South Carolina,Value,41.2,41.2,28.3,55.4,80.0,,,,,,American Indian/Alaska Native,OWS,OWS1,Q036,VALUE,45,RACE,RACENAA
2017,2017,SC,South Carolina,Value,34.0,34.0,30.2,38.0,1047.0,,,Less than high school,,,,OWS,OWS1,Q036,VALUE,45,EDU,EDUHS
2017,2017,SC,South Carolina,Value,42.3,42.3,39.2,45.4,1498.0,,45 - 54,,,,,OWS,OWS1,Q036,VALUE,45,AGEYR,AGEYR4554
2017,2017,SC,South Carolina,Value,43.7,43.7,40.8,46.5,2644.0,,,,,,Non-Hispanic Black,OWS,OWS1,Q036,VALUE,45,RACE,RACEBLK
2017,2017,SC,South Carolina,Value,27.7,27.7,25.7,29.8,3404.0,,,College graduate,,,,OWS,OWS1,Q036,VALUE,45,EDU,EDUCOGRAD
2017,2017,SC,South Carolina,Value,35.5,35.5,33.1,38.0,2898.0,,,Some college or technical school,,,,OWS,OWS1,Q036,VALUE,45,EDU,EDUCOTEC
2017,2017,SC,South Carolina,Value,35.8,35.8,32.1,39.7,1307.0,,,,,"$35,000 - $49,999",,OWS,OWS1,Q036,VALUE,45,INC,INC3550
2017,2017,SD,South Dakota,Value,48.7,48.7,41.4,56.1,1241.0,,,,,,American Indian/Alaska Native,OWS,OWS1,Q036,VALUE,46,RACE,RACENAA
2017,2017,SD,South Dakota,Value,29.5,29.5,26.6,32.6,3564.0,,,,Female,,,OWS,OWS1,Q036,VALUE,46,SEX,FEMALE
2017,2017,SD,South Dakota,Value,31.6,31.6,26.3,37.3,937.0,,,,,"$35,000 - $49,999",,OWS,OWS1,Q036,VALUE,46,INC,INC3550
2017,2017,SD,South Dakota,Value,32.1,32.1,28.5,35.9,1962.0,,,Some college or technical school,,,,OWS,OWS1,Q036,VALUE,46,EDU,EDUCOTEC
2017,2017,SD,South Dakota,Value,30.4,30.4,27.2,33.9,2494.0,,65 or older,,,,,OWS,OWS1,Q036,VALUE,46,AGEYR,AGEYR65PLUS
2017,2017,SD,South Dakota,Value,42.0,42.0,33.5,51.0,584.0,,,,,"Less than $15,000",,OWS,OWS1,Q036,VALUE,46,INC,INCLESS15
2017,2017,SD,South Dakota,Value,31.6,31.6,25.8,38.1,882.0,,,,,"$15,000 - $24,999",,OWS,OWS1,Q036,VALUE,46,INC,INC1525
2017,2017,SD,South Dakota,Value,33.3,33.3,26.8,40.5,659.0,,,,,"$25,000 - $34,999",,OWS,OWS1,Q036,VALUE,46,INC,INC2535
2017,2017,SD,South Dakota,Value,37.2,37.2,32.9,41.6,1407.0,,55 - 64,,,,,OWS,OWS1,Q036,VALUE,46,AGEYR,AGEYR5564
2017,2017,SD,South Dakota,Value,34.1,34.1,31.1,37.2,2969.0,,,,Male,,,OWS,OWS1,Q036,VALUE,46,SEX,MALE
2017,2017,SD,South Dakota,Value,33.9,33.9,28.0,40.3,972.0,,,,,Data not reported,,OWS,OWS1,Q036,VALUE,46,INC,INCNR
2017,2017,SD,South Dakota,Value,32.8,32.8,26.9,39.3,622.0,,25 - 34,,,,,OWS,OWS1,Q036,VALUE,46,AGEYR,AGEYR2534
2017,2017,SD,South Dakota,Value,30.2,30.2,25.4,35.5,1019.0,,,,,"$50,000 - $74,999",,OWS,OWS1,Q036,VALUE,46,INC,INC5075
2017,2017,SD,South Dakota,Value,31.9,31.9,29.8,34.1,6533.0,Total,,,,,,OWS,OWS1,Q036,VALUE,46,OVR,OVERALL
2017,2017,SD,South Dakota,Value,40.2,40.2,31.4,49.6,465.0,,,Less than high school,,,,OWS,OWS1,Q036,VALUE,46,EDU,EDUHS
2017,2017,SD,South Dakota,Value,27.8,27.8,24.8,31.0,2202.0,,,College graduate,,,,OWS,OWS1,Q036,VALUE,46,EDU,EDUCOGRAD
2017,2017,SD,South Dakota,Value,30.6,30.6,28.4,32.8,4993.0,,,,,,Non-Hispanic White,OWS,OWS1,Q036,VALUE,46,RACE,RACEWHT
2017,2017,SD,South Dakota,Value,32.4,32.4,28.6,36.4,1899.0,,,High school graduate,,,,OWS,OWS1,Q036,VALUE,46,EDU,EDUHSGRAD
2017,2017,SD,South Dakota,Value,28.9,28.9,25.2,32.9,1480.0,,,,,"$75,000 or greater",,OWS,OWS1,Q036,VALUE,46,INC,INC75PLUS
2017,2017,SD,South Dakota,Value,34.2,34.2,19.5,52.6,110.0,,,,,,2 or more races,OWS,OWS1,Q036,VALUE,46,RACE,RACE2PLUS
2017,2017,SD,South Dakota,Value,19.3,19.3,13.8,26.3,331.0,,18 - 24,,,,,OWS,OWS1,Q036,VALUE,46,AGEYR,AGEYR1824
2017,2017,SD,South Dakota,Value,40.0,40.0,34.8,45.5,971.0,,45 - 54,,,,,OWS,OWS1,Q036,VALUE,46,AGEYR,AGEYR4554
2017,2017,SD,South Dakota,Value,44.0,44.0,26.9,62.6,78.0,,,,,,Hispanic,OWS,OWS1,Q036,VALUE,46,RACE,RACEHIS
2017,2017,SD,South Dakota,Value,29.6,29.6,24.0,35.8,708.0,,35 - 44,,,,,OWS,OWS1,Q036,VALUE,46,AGEYR,AGEYR3544
2017,2017,TN,Tennessee,Value,25.0,25.0,21.3,29.2,813.0,,,,,Data not reported,,OWS,OWS1,Q036,VALUE,47,INC,INCNR
2017,2017,TN,Tennessee,Value,26.9,26.9,14.2,45.0,60.0,,,,,,American Indian/Alaska Native,OWS,OWS1,Q036,VALUE,47,RACE,RACENAA
2017,2017,TN,Tennessee,Value,38.9,38.9,34.2,43.8,678.0,,35 - 44,,,,,OWS,OWS1,Q036,VALUE,47,AGEYR,AGEYR3544
2017,2017,TN,Tennessee,Value,33.3,33.3,30.7,36.0,2417.0,,,,Male,,,OWS,OWS1,Q036,VALUE,47,SEX,MALE
2017,2017,TN,Tennessee,Value,35.6,35.6,22.7,50.9,92.0,,,,,,2 or more races,OWS,OWS1,Q036,VALUE,47,RACE,RACE2PLUS
2017,2017,TN,Tennessee,Value,15.6,15.6,11.6,20.7,301.0,,18 - 24,,,,,OWS,OWS1,Q036,VALUE,47,AGEYR,AGEYR1824
2017,2017,TN,Tennessee,Value,38.5,38.5,34.3,43.0,929.0,,45 - 54,,,,,OWS,OWS1,Q036,VALUE,47,AGEYR,AGEYR4554
2017,2017,TN,Tennessee,Value,35.6,35.6,29.8,41.8,526.0,,,Less than high school,,,,OWS,OWS1,Q036,VALUE,47,EDU,EDUHS
2017,2017,TN,Tennessee,Value,35.4,35.4,30.4,40.7,603.0,,,,,"$35,000 - $49,999",,OWS,OWS1,Q036,VALUE,47,INC,INC3550
2017,2017,TN,Tennessee,Value,39.1,39.1,34.8,43.6,914.0,,,,,"$15,000 - $24,999",,OWS,OWS1,Q036,VALUE,47,INC,INC1525
2017,2017,TN,Tennessee,Value,27.0,27.0,17.8,38.8,104.0,,,,,,Hispanic,OWS,OWS1,Q036,VALUE,47,RACE,RACEHIS
2017,2017,TN,Tennessee,Value,44.7,44.7,39.1,50.5,579.0,,,,,,Non-Hispanic Black,OWS,OWS1,Q036,VALUE,47,RACE,RACEBLK
2017,2017,TN,Tennessee,Value,33.4,33.4,30.4,36.4,1717.0,,,High school graduate,,,,OWS,OWS1,Q036,VALUE,47,EDU,EDUHSGRAD
2017,2017,TN,Tennessee,Value,32.8,32.8,31.1,34.6,5354.0,Total,,,,,,OWS,OWS1,Q036,VALUE,47,OVR,OVERALL
2017,2017,TN,Tennessee,Value,38.4,38.4,34.7,42.4,1101.0,,55 - 64,,,,,OWS,OWS1,Q036,VALUE,47,AGEYR,AGEYR5564
2017,2017,TN,Tennessee,Value,31.0,31.0,27.4,34.8,1137.0,,,,,"$75,000 or greater",,OWS,OWS1,Q036,VALUE,47,INC,INC75PLUS
2017,2017,TN,Tennessee,Value,30.6,30.6,27.7,33.6,1739.0,,65 or older,,,,,OWS,OWS1,Q036,VALUE,47,AGEYR,AGEYR65PLUS
2017,2017,TN,Tennessee,Value,31.9,31.9,26.4,38.0,529.0,,,,,"$25,000 - $34,999",,OWS,OWS1,Q036,VALUE,47,INC,INC2535
2017,2017,TN,Tennessee,Value,32.4,32.4,30.1,34.8,2936.0,,,,Female,,,OWS,OWS1,Q036,VALUE,47,SEX,FEMALE
2017,2017,TN,Tennessee,Value,31.1,31.1,26.3,36.3,606.0,,25 - 34,,,,,OWS,OWS1,Q036,VALUE,47,AGEYR,AGEYR2534
2017,2017,TN,Tennessee,Value,25.8,25.8,23.2,28.6,1711.0,,,College graduate,,,,OWS,OWS1,Q036,VALUE,47,EDU,EDUCOGRAD
2017,2017,TN,Tennessee,Value,36.1,36.1,30.3,42.3,619.0,,,,,"Less than $15,000",,OWS,OWS1,Q036,VALUE,47,INC,INCLESS15
2017,2017,TN,Tennessee,Value,32.8,32.8,28.4,37.6,739.0,,,,,"$50,000 - $74,999",,OWS,OWS1,Q036,VALUE,47,INC,INC5075
2017,2017,TN,Tennessee,Value,31.0,31.0,29.2,32.9,4352.0,,,,,,Non-Hispanic White,OWS,OWS1,Q036,VALUE,47,RACE,RACEWHT
2017,2017,TN,Tennessee,Value,36.5,36.5,33.1,40.0,1392.0,,,Some college or technical school,,,,OWS,OWS1,Q036,VALUE,47,EDU,EDUCOTEC
